Transaction_ID,Sender_Account_ID,Receiver_Account_ID,Amount_THB,Timestamp,Channel,Is_Scam_Inflow,Is_Mule_Outflow,Sender_Is_Mule,Receiver_Is_Mule
TXN0003710,ACC01225,ACC01994,272.23,2026-03-30 06:00:00.000000,Mobile,0,0,0,0
TXN0011523,ACC01718,ACC01837,966.23,2026-04-20 12:39:00.000000,ATM,0,0,0,0
TXN0004850,ACC00908,ACC01253,298.98,2026-04-25 10:47:00.000000,ATM,0,0,0,0
TXN0004749,ACC01638,ACC01209,673.14,2026-04-11 09:13:00.000000,Mobile,0,0,0,0
TXN0004269,ACC00150,ACC00032,872.08,2026-04-03 18:41:00.000000,Mobile,0,0,0,0
TXN0011874,ACC00064,ACC01766,101.76,2026-04-05 12:07:00.000000,Internet Banking,0,0,0,0
TXN0008906,ACC01299,ACC01888,324.54,2026-04-11 22:37:00.000000,Mobile,0,0,0,0
TXN0004187,ACC01453,ACC00031,20000.0,2026-04-21 18:46:00.000000,Mobile,0,0,0,0
TXN0010407,ACC01958,ACC00401,1848.51,2026-04-21 11:20:00.000000,ATM,0,0,0,0
TXN0005302,ACC00923,ACC00759,421.2,2026-04-17 16:12:00.000000,ATM,0,0,0,0
TXN0002924,ACC01272,ACC00953,4064.87,2026-04-25 18:52:00.000000,Mobile,0,0,0,0
TXN0006589,ACC00576,ACC01200,53.69,2026-04-27 17:24:00.000000,Internet Banking,0,0,0,0
TXN0001811,ACC00588,ACC00678,1542.63,2026-04-27 06:27:00.000000,Mobile,0,0,0,0
TXN0003487,ACC01954,ACC01133,240.59,2026-04-04 20:45:00.000000,Mobile,0,0,0,0
TXN0007420,ACC01193,ACC01032,235.28,2026-04-18 07:29:00.000000,Internet Banking,0,0,0,0
TXN0003142,ACC01379,ACC01489,30000.0,2026-04-25 19:49:00.000000,ATM,0,0,0,0
TXN0010020,ACC01206,ACC00701,380.63,2026-04-16 22:32:00.000000,Mobile,0,0,0,0
TXN0009348,ACC01730,ACC02000,91.58,2026-04-04 22:43:00.000000,Internet Banking,0,0,0,0
TXN0001325,ACC00560,ACC01296,1361.47,2026-04-06 08:26:00.000000,Internet Banking,0,0,0,0
TXN0004313,ACC00109,ACC00593,985.1,2026-04-19 15:59:00.000000,Internet Banking,0,0,0,0
TXN0007495,ACC00642,ACC00153,20000.0,2026-04-26 20:57:00.000000,Mobile,0,0,0,0
TXN0008703,ACC01513,ACC01626,897.89,2026-04-21 21:58:00.000000,Mobile,0,0,0,0
TXN0009873,ACC00822,ACC01449,181.31,2026-04-07 15:23:00.000000,Internet Banking,0,0,0,0
TXN0008692,ACC00314,ACC01832,795.46,2026-04-02 16:56:00.000000,Internet Banking,0,0,0,0
TXN0011421,ACC00864,ACC00986,514.88,2026-04-01 14:15:00.000000,Branch,0,0,0,0
TXN0010049,ACC00614,ACC00621,1537.24,2026-04-20 11:49:00.000000,Internet Banking,0,0,0,0
TXN0009581,ACC00543,ACC01364,222.66,2026-04-22 12:13:00.000000,ATM,0,0,0,0
TXN0010579,ACC00757,ACC01550,873.83,2026-04-27 17:01:00.000000,Mobile,0,0,0,0
TXN0005542,ACC01782,ACC01250,502.51,2026-04-05 12:11:00.000000,Mobile,0,0,0,0
TXN0006173,ACC01879,ACC01473,1922.64,2026-04-08 05:49:00.000000,Mobile,0,0,0,0
TXN0001541,ACC00708,ACC00772,326.59,2026-04-05 12:46:00.000000,Mobile,0,0,0,0
TXN0009410,ACC00496,ACC01234,836.53,2026-04-03 18:36:00.000000,Mobile,0,0,0,0
TXN0002682,ACC00541,ACC01910,106.64,2026-04-22 19:47:00.000000,Internet Banking,0,0,0,0
TXN0011878,ACC01465,ACC01935,577.52,2026-04-10 14:18:00.000000,Mobile,0,0,0,0
TXN0011186,ACC01240,ACC00038,685.44,2026-04-25 11:34:00.000000,ATM,0,0,0,0
TXN0006314,ACC01271,ACC01644,2136.89,2026-04-19 17:33:00.000000,Mobile,0,0,0,0
TXN0001192,ACC00502,ACC00568,2581.64,2026-04-02 10:35:00.000000,Mobile,0,0,0,0
TXN0005294,ACC00284,ACC00332,1055.81,2026-04-13 14:22:00.000000,Mobile,0,0,0,0
TXN0001543,ACC01389,ACC00591,502.81,2026-04-21 00:31:00.000000,Mobile,0,0,0,0
TXN0007057,ACC01431,ACC01263,112.83,2026-04-11 09:02:00.000000,ATM,0,0,0,0
TXN0002540,ACC00019,ACC00278,244.61,2026-04-09 21:18:00.000000,Mobile,0,0,0,0
TXN0000954,ACC01277,ACC01561,167.0,2026-04-06 14:51:00.000000,Mobile,0,0,0,0
TXN0007242,ACC01112,ACC01065,1555.09,2026-04-18 14:18:00.000000,Internet Banking,0,0,0,0
TXN0006732,ACC00775,ACC01731,108.3,2026-04-14 13:43:00.000000,Mobile,0,0,0,0
TXN0004847,ACC01537,ACC01226,1741.22,2026-04-11 07:04:00.000000,Mobile,0,0,0,0
TXN0006802,ACC01048,ACC01735,844.67,2026-04-14 22:31:00.000000,Internet Banking,0,0,0,0
TXN0008011,ACC01790,ACC00613,104.11,2026-04-01 17:19:00.000000,Mobile,0,0,0,0
TXN0004331,ACC00839,ACC00351,215.73,2026-04-06 12:52:00.000000,Mobile,0,0,0,0
TXN0008925,ACC01432,ACC01306,956.76,2026-04-12 14:30:00.000000,Mobile,0,0,0,0
TXN0005335,ACC00311,ACC00988,484.56,2026-04-22 20:52:00.000000,Mobile,0,0,0,0
TXN0007331,ACC00872,ACC00146,2403.56,2026-04-14 07:38:00.000000,Internet Banking,0,0,0,0
TXN0009349,ACC00921,ACC00620,1925.93,2026-04-10 09:48:00.000000,Mobile,0,0,0,0
TXN0004730,ACC00676,ACC00021,170.02,2026-04-12 13:39:00.000000,Mobile,0,0,0,0
TXN0006542,ACC01907,ACC00183,767.07,2026-04-16 20:12:00.000000,Internet Banking,0,0,0,0
TXN0011175,ACC01855,ACC01666,447.35,2026-04-26 19:23:00.000000,Mobile,0,0,0,0
TXN0005306,ACC01673,ACC00769,732.17,2026-04-22 13:18:00.000000,Mobile,0,0,0,0
TXN0005162,ACC00797,ACC01633,695.03,2026-04-09 16:35:00.000000,Mobile,0,0,0,0
TXN0007861,ACC01813,ACC00784,150.25,2026-03-31 14:08:00.000000,ATM,0,0,0,0
TXN0001063,ACC00874,ACC01449,466.45,2026-04-13 09:07:00.000000,Internet Banking,0,0,0,0
TXN0010809,ACC01940,ACC00204,556.66,2026-03-30 16:27:00.000000,Mobile,0,0,0,0
TXN0001168,ACC00797,ACC01413,472.5,2026-04-18 11:00:00.000000,Mobile,0,0,0,0
TXN0003637,ACC00813,ACC00242,288.58,2026-04-08 15:39:00.000000,Mobile,0,0,0,0
TXN0007652,ACC01783,ACC01195,954.37,2026-04-11 15:06:00.000000,Internet Banking,0,0,0,0
TXN0005589,ACC00716,ACC01150,1821.61,2026-04-17 20:20:00.000000,Mobile,0,0,0,0
TXN0011131,ACC00215,ACC01822,331.32,2026-04-08 15:55:00.000000,Mobile,0,0,0,0
TXN0007193,ACC00977,ACC00328,1212.97,2026-04-13 10:09:00.000000,Internet Banking,0,0,0,0
TXN0004492,ACC01519,ACC00108,20000.0,2026-04-01 09:37:00.000000,Branch,0,0,0,0
TXN0007267,ACC00717,ACC00956,311.31,2026-03-30 08:21:00.000000,Mobile,0,0,0,0
TXN0011333,ACC00804,ACC01100,1648.33,2026-04-22 23:31:00.000000,ATM,0,0,0,0
TXN0004981,ACC01751,ACC01406,413.41,2026-04-16 11:49:00.000000,Mobile,0,0,0,0
TXN0008336,ACC00591,ACC00985,366.49,2026-04-23 11:30:00.000000,ATM,0,0,0,0
TXN0011958,ACC01832,ACC01440,394.81,2026-04-04 16:24:00.000000,Mobile,0,0,0,0
TXN0004947,ACC01607,ACC01661,20000.0,2026-04-05 09:28:00.000000,Mobile,0,0,0,0
TXN0002783,ACC00737,ACC01361,540.55,2026-04-10 14:35:00.000000,ATM,0,0,0,0
TXN0000718,ACC00650,ACC00060,55.94,2026-04-15 12:23:00.000000,Mobile,0,0,0,0
TXN0010012,ACC00730,ACC00580,1693.07,2026-04-23 09:26:00.000000,ATM,0,0,0,0
TXN0002503,ACC01569,ACC00162,1057.38,2026-04-06 14:08:00.000000,Branch,0,0,0,0
TXN0004361,ACC01133,ACC01070,348.01,2026-03-29 07:06:00.000000,Mobile,0,0,0,0
TXN0004172,ACC01887,ACC01679,384.29,2026-04-11 19:01:00.000000,Mobile,0,0,0,0
TXN0008083,ACC00680,ACC01120,2323.1,2026-04-03 14:56:00.000000,Internet Banking,0,0,0,0
TXN0011730,ACC01618,ACC00464,473.22,2026-04-05 10:20:00.000000,Mobile,0,0,0,0
TXN0000396,ACC00815,ACC00995,10000.0,2026-04-01 00:53:00.000000,Mobile,1,0,0,1
TXN0007187,ACC01250,ACC01898,566.18,2026-04-12 16:24:00.000000,ATM,0,0,0,0
TXN0011804,ACC01098,ACC01529,266.47,2026-04-23 17:06:00.000000,Mobile,0,0,0,0
TXN0004493,ACC00994,ACC00847,278.35,2026-04-09 09:09:00.000000,Mobile,0,0,0,0
TXN0001366,ACC01987,ACC01021,743.56,2026-04-10 11:32:00.000000,ATM,0,0,0,0
TXN0011447,ACC00456,ACC00955,1727.86,2026-04-06 20:18:00.000000,ATM,0,0,0,0
TXN0008788,ACC01686,ACC00316,359.03,2026-04-10 15:27:00.000000,Internet Banking,0,0,0,0
TXN0005918,ACC00932,ACC01879,246.09,2026-04-25 18:14:00.000000,ATM,0,0,0,0
TXN0004969,ACC01446,ACC00291,721.02,2026-03-31 20:35:00.000000,Mobile,0,0,0,0
TXN0002915,ACC01040,ACC00671,1027.8,2026-04-12 19:28:00.000000,Mobile,0,0,0,0
TXN0010519,ACC01570,ACC00109,592.14,2026-04-20 16:21:00.000000,Mobile,0,0,0,0
TXN0005645,ACC00799,ACC00280,477.42,2026-04-05 11:49:00.000000,Mobile,0,0,0,0
TXN0003767,ACC00887,ACC00324,1210.55,2026-04-12 14:37:00.000000,Mobile,0,0,0,0
TXN0003441,ACC00424,ACC00870,1966.54,2026-04-25 13:29:00.000000,Internet Banking,0,0,0,0
TXN0007358,ACC01384,ACC01744,1263.26,2026-04-09 13:59:00.000000,Mobile,0,0,0,0
TXN0006807,ACC00544,ACC01872,1501.26,2026-04-09 22:41:00.000000,Mobile,0,0,0,0
TXN0009880,ACC01575,ACC01127,62.9,2026-04-11 17:03:00.000000,Mobile,0,0,0,0
TXN0002144,ACC00853,ACC00558,201.58,2026-04-14 21:45:00.000000,Mobile,0,0,0,0
TXN0005105,ACC01600,ACC00225,1560.14,2026-04-11 08:20:00.000000,Internet Banking,0,0,0,0
TXN0005074,ACC01731,ACC00452,146.23,2026-04-16 19:31:00.000000,Mobile,0,0,0,0
TXN0001572,ACC00876,ACC01914,1113.74,2026-04-10 16:28:00.000000,Mobile,0,0,0,0
TXN0004080,ACC01357,ACC01581,425.14,2026-04-24 11:42:00.000000,Mobile,0,0,0,0
TXN0001123,ACC01722,ACC00051,729.44,2026-04-27 18:20:00.000000,Internet Banking,0,0,0,0
TXN0002787,ACC00043,ACC00927,1219.11,2026-04-02 12:31:00.000000,Mobile,0,0,0,0
TXN0002968,ACC01279,ACC00611,580.53,2026-04-20 15:20:00.000000,Internet Banking,0,0,0,0
TXN0005989,ACC00792,ACC01679,1251.76,2026-04-19 12:16:00.000000,Internet Banking,0,0,0,0
TXN0008868,ACC01662,ACC00676,106.02,2026-04-10 20:24:00.000000,Internet Banking,0,0,0,0
TXN0011001,ACC00322,ACC00183,396.81,2026-04-11 12:10:00.000000,Mobile,0,0,0,0
TXN0007165,ACC01936,ACC00123,2750.04,2026-04-19 17:32:00.000000,Mobile,0,0,0,0
TXN0000729,ACC01241,ACC00743,138.22,2026-04-15 15:55:00.000000,ATM,0,0,0,0
TXN0007588,ACC00378,ACC00815,1720.91,2026-03-30 17:18:00.000000,Mobile,0,0,0,0
TXN0007544,ACC00052,ACC00842,322.2,2026-04-23 11:13:00.000000,Mobile,0,0,0,0
TXN0000413,ACC01022,ACC00525,62400.0,2026-04-22 01:26:25.977766,ATM,0,1,1,0
TXN0011339,ACC01837,ACC01196,173.33,2026-04-07 07:54:00.000000,Mobile,0,0,0,0
TXN0009709,ACC00712,ACC01846,813.86,2026-04-08 10:27:00.000000,Mobile,0,0,0,0
TXN0005746,ACC01070,ACC01422,191.21,2026-04-03 22:18:00.000000,ATM,0,0,0,0
TXN0007669,ACC00977,ACC01384,583.68,2026-04-26 09:35:00.000000,Mobile,0,0,0,0
TXN0000826,ACC00588,ACC00944,1066.63,2026-03-30 16:03:00.000000,ATM,0,0,0,0
TXN0003268,ACC00355,ACC00538,993.96,2026-04-20 21:11:00.000000,Mobile,0,0,0,0
TXN0003975,ACC00856,ACC01140,230.73,2026-04-06 08:53:00.000000,Mobile,0,0,0,0
TXN0008809,ACC01462,ACC01093,182.03,2026-04-20 10:53:00.000000,Mobile,0,0,0,0
TXN0008307,ACC01284,ACC00428,1056.01,2026-04-11 10:09:00.000000,ATM,0,0,0,0
TXN0000418,ACC00252,ACC01022,10000.0,2026-04-13 01:33:00.000000,Mobile,1,0,0,1
TXN0011262,ACC01286,ACC01665,1152.78,2026-04-09 15:01:00.000000,ATM,0,0,0,0
TXN0009818,ACC01580,ACC00685,1165.76,2026-04-17 11:56:00.000000,Mobile,0,0,0,0
TXN0006749,ACC01106,ACC00931,871.74,2026-04-09 20:08:00.000000,Mobile,0,0,0,0
TXN0008968,ACC00431,ACC01233,1158.57,2026-04-03 10:48:00.000000,Mobile,0,0,0,0
TXN0011089,ACC00455,ACC00632,276.86,2026-04-16 10:42:00.000000,Mobile,0,0,0,0
TXN0011593,ACC01132,ACC00910,1571.87,2026-04-08 07:54:00.000000,Internet Banking,0,0,0,0
TXN0002083,ACC00051,ACC01473,317.94,2026-04-02 13:11:00.000000,Mobile,0,0,0,0
TXN0008946,ACC00909,ACC01472,2273.15,2026-04-09 17:09:00.000000,Mobile,0,0,0,0
TXN0010739,ACC00862,ACC01271,184.99,2026-04-24 13:34:00.000000,Mobile,0,0,0,0
TXN0003374,ACC00833,ACC00757,903.05,2026-04-26 07:22:00.000000,Internet Banking,0,0,0,0
TXN0005727,ACC01362,ACC00349,159.94,2026-03-30 19:52:00.000000,Internet Banking,0,0,0,0
TXN0004108,ACC00251,ACC00031,384.0,2026-04-18 08:15:00.000000,Mobile,0,0,0,0
TXN0010637,ACC00338,ACC01080,1115.48,2026-04-10 07:29:00.000000,Internet Banking,0,0,0,0
TXN0004381,ACC00255,ACC00569,890.86,2026-04-21 15:31:00.000000,Mobile,0,0,0,0
TXN0007724,ACC00294,ACC00825,2592.77,2026-04-10 16:42:00.000000,ATM,0,0,0,0
TXN0001067,ACC00112,ACC00437,2755.62,2026-04-23 20:54:00.000000,Mobile,0,0,0,0
TXN0003914,ACC00548,ACC01308,3786.03,2026-04-22 13:35:00.000000,Mobile,0,0,0,0
TXN0005537,ACC00209,ACC00027,20000.0,2026-04-14 07:17:00.000000,Mobile,0,0,0,0
TXN0008003,ACC00681,ACC01977,876.29,2026-04-11 23:26:00.000000,Internet Banking,0,0,0,0
TXN0005388,ACC00089,ACC01489,1702.19,2026-04-23 17:54:00.000000,ATM,0,0,0,0
TXN0005733,ACC01489,ACC00165,795.82,2026-04-18 18:07:00.000000,Mobile,0,0,0,0
TXN0002739,ACC00446,ACC01222,93.85,2026-04-27 08:21:00.000000,Mobile,0,0,0,0
TXN0005053,ACC01904,ACC00312,1971.67,2026-04-07 12:27:00.000000,Mobile,0,0,0,0
TXN0004001,ACC01963,ACC00844,402.22,2026-04-18 11:33:00.000000,ATM,0,0,0,0
TXN0009761,ACC00243,ACC01976,101.17,2026-04-07 17:00:00.000000,Mobile,0,0,0,0
TXN0002428,ACC00325,ACC00595,66.18,2026-04-10 08:34:00.000000,Internet Banking,0,0,0,0
TXN0006834,ACC01384,ACC00876,943.98,2026-04-06 17:57:00.000000,Internet Banking,0,0,0,0
TXN0010124,ACC00216,ACC00915,308.06,2026-04-25 17:35:00.000000,Mobile,0,0,0,0
TXN0001688,ACC01686,ACC00525,554.68,2026-04-16 13:15:00.000000,Mobile,0,0,0,0
TXN0000852,ACC01805,ACC01272,1060.9,2026-04-09 12:14:00.000000,Internet Banking,0,0,0,0
TXN0006304,ACC01105,ACC01981,468.51,2026-04-12 07:31:00.000000,Branch,0,0,0,0
TXN0009088,ACC00407,ACC01511,15000.0,2026-04-11 12:02:00.000000,Internet Banking,0,0,0,0
TXN0005879,ACC00354,ACC01752,1159.37,2026-04-20 12:10:00.000000,Mobile,0,0,0,0
TXN0002840,ACC00431,ACC01930,163.79,2026-04-24 18:27:00.000000,Mobile,0,0,0,0
TXN0011280,ACC01567,ACC00620,1970.21,2026-04-04 17:05:00.000000,Mobile,0,0,0,0
TXN0004612,ACC00686,ACC01463,813.97,2026-03-29 17:50:00.000000,Mobile,0,0,0,0
TXN0009541,ACC00700,ACC01683,575.36,2026-04-14 10:04:00.000000,Mobile,0,0,0,0
TXN0009208,ACC01668,ACC01470,752.99,2026-04-24 00:52:00.000000,Mobile,0,0,0,0
TXN0011009,ACC01824,ACC00368,239.95,2026-04-10 14:51:00.000000,Mobile,0,0,0,0
TXN0009824,ACC01095,ACC00759,594.45,2026-04-25 17:41:00.000000,Mobile,0,0,0,0
TXN0002490,ACC00558,ACC01191,529.84,2026-04-03 10:41:00.000000,Mobile,0,0,0,0
TXN0006906,ACC00816,ACC01782,218.63,2026-04-23 12:43:00.000000,Internet Banking,0,0,0,0
TXN0007391,ACC01130,ACC01742,246.24,2026-04-21 12:03:00.000000,ATM,0,0,0,0
TXN0011444,ACC01368,ACC01297,1303.22,2026-04-24 15:00:00.000000,Mobile,0,0,0,0
TXN0002850,ACC01662,ACC00187,1729.58,2026-04-05 13:17:00.000000,Mobile,0,0,0,0
TXN0006666,ACC01033,ACC01813,712.97,2026-04-18 15:48:00.000000,Internet Banking,0,0,0,0
TXN0005882,ACC01150,ACC00531,373.18,2026-04-24 12:14:00.000000,Internet Banking,0,0,0,0
TXN0010263,ACC01644,ACC01256,216.31,2026-04-25 12:22:00.000000,Mobile,0,0,0,0
TXN0004453,ACC00225,ACC01765,528.57,2026-04-26 15:46:00.000000,Mobile,0,0,0,0
TXN0009950,ACC01725,ACC00451,339.87,2026-04-22 20:04:00.000000,Mobile,0,0,0,0
TXN0007422,ACC01031,ACC01438,297.52,2026-03-30 10:49:00.000000,ATM,0,0,0,0
TXN0009828,ACC00819,ACC01925,1129.53,2026-04-06 11:10:00.000000,Internet Banking,0,0,0,0
TXN0006485,ACC00372,ACC01960,547.17,2026-04-05 08:31:00.000000,Internet Banking,0,0,0,0
TXN0002480,ACC01540,ACC01270,2449.48,2026-04-24 02:31:00.000000,Branch,0,0,0,0
TXN0006618,ACC01209,ACC00829,1514.09,2026-04-13 16:44:00.000000,ATM,0,0,0,0
TXN0010458,ACC01618,ACC01598,1480.42,2026-04-16 18:40:00.000000,Mobile,0,0,0,0
TXN0011152,ACC01152,ACC00686,207.14,2026-04-21 16:29:00.000000,Mobile,0,0,0,0
TXN0011252,ACC00715,ACC00578,194.9,2026-04-24 10:39:00.000000,Mobile,0,0,0,0
TXN0002142,ACC01670,ACC00877,15000.0,2026-04-27 10:51:00.000000,Mobile,0,0,0,0
TXN0011311,ACC01145,ACC00477,668.93,2026-04-06 09:40:00.000000,Branch,0,0,0,0
TXN0005189,ACC00872,ACC01908,372.9,2026-04-06 20:00:00.000000,Mobile,0,0,0,0
TXN0011664,ACC01331,ACC00863,189.25,2026-04-23 10:25:00.000000,Internet Banking,0,0,0,0
TXN0002745,ACC01331,ACC01429,454.58,2026-04-14 16:38:00.000000,ATM,0,0,0,0
TXN0007254,ACC00852,ACC00590,324.78,2026-03-29 06:59:00.000000,Internet Banking,0,0,0,0
TXN0003507,ACC01136,ACC01083,1180.45,2026-04-11 10:43:00.000000,Mobile,0,0,0,0
TXN0001680,ACC01014,ACC00549,515.61,2026-03-29 10:52:00.000000,Mobile,0,0,0,0
TXN0004250,ACC01941,ACC00800,4062.62,2026-04-22 14:31:00.000000,Mobile,0,0,0,0
TXN0003148,ACC01283,ACC01137,201.43,2026-04-16 20:56:00.000000,ATM,0,0,0,0
TXN0008131,ACC01394,ACC01826,625.19,2026-04-27 17:28:00.000000,Internet Banking,0,0,0,0
TXN0010487,ACC00125,ACC00846,634.8,2026-03-30 11:19:00.000000,Mobile,0,0,0,0
TXN0007005,ACC01074,ACC00780,740.36,2026-04-17 09:18:00.000000,Mobile,0,0,0,0
TXN0000581,ACC01570,ACC01627,15000.0,2026-04-25 04:50:00.000000,Mobile,1,0,0,1
TXN0009663,ACC01174,ACC00404,1103.92,2026-04-23 13:05:00.000000,Mobile,0,0,0,0
TXN0004071,ACC00813,ACC01463,386.38,2026-04-09 14:12:00.000000,Mobile,0,0,0,0
TXN0003344,ACC00216,ACC01907,886.26,2026-04-22 14:47:00.000000,ATM,0,0,0,0
TXN0007405,ACC00608,ACC01302,1620.0,2026-04-07 15:55:00.000000,Mobile,0,0,0,0
TXN0003673,ACC01612,ACC01272,1622.04,2026-04-21 17:34:00.000000,Mobile,0,0,0,0
TXN0000560,ACC01594,ACC00039,8900.0,2026-04-06 14:36:04.617786,ATM,0,1,1,0
TXN0005238,ACC01770,ACC00924,642.11,2026-04-05 11:36:00.000000,Mobile,0,0,0,0
TXN0007806,ACC00782,ACC01079,92.67,2026-04-11 18:03:00.000000,Mobile,0,0,0,0
TXN0011042,ACC01587,ACC00073,1430.98,2026-04-23 15:43:00.000000,Mobile,0,0,0,0
TXN0000513,ACC01393,ACC00243,41000.0,2026-04-23 07:47:32.337310,ATM,0,1,1,0
TXN0001082,ACC00603,ACC00099,1803.35,2026-04-21 17:03:00.000000,Mobile,0,0,0,0
TXN0001665,ACC01815,ACC00081,489.16,2026-04-19 15:33:00.000000,Mobile,0,0,0,0
TXN0009205,ACC00986,ACC00580,991.99,2026-04-12 16:00:00.000000,ATM,0,0,0,0
TXN0001932,ACC00433,ACC01021,1063.95,2026-04-16 17:32:00.000000,Mobile,0,0,0,0
TXN0011619,ACC01360,ACC00888,1143.75,2026-04-13 13:39:00.000000,Mobile,0,0,0,0
TXN0001151,ACC01002,ACC01285,173.31,2026-04-02 08:27:00.000000,ATM,0,0,0,0
TXN0002839,ACC00022,ACC01569,1694.77,2026-04-13 07:01:00.000000,Mobile,0,0,0,0
TXN0005950,ACC01124,ACC00685,308.58,2026-04-26 18:19:00.000000,Mobile,0,0,0,0
TXN0008309,ACC01415,ACC00783,368.19,2026-04-10 13:14:00.000000,Mobile,0,0,0,0
TXN0008933,ACC00712,ACC01400,1184.2,2026-04-15 11:00:00.000000,Mobile,0,0,0,0
TXN0011762,ACC00162,ACC01701,347.85,2026-04-12 14:29:00.000000,Mobile,0,0,0,0
TXN0005178,ACC00108,ACC00350,879.11,2026-04-17 13:46:00.000000,Mobile,0,0,0,0
TXN0000831,ACC00044,ACC01379,1359.84,2026-04-15 11:13:00.000000,Internet Banking,0,0,0,0
TXN0008312,ACC01229,ACC01780,4026.14,2026-04-04 15:24:00.000000,ATM,0,0,0,0
TXN0004753,ACC00254,ACC01137,618.63,2026-04-24 17:59:00.000000,Mobile,0,0,0,0
TXN0011728,ACC00789,ACC01718,826.94,2026-04-14 20:29:00.000000,Mobile,0,0,0,0
TXN0011684,ACC01769,ACC01309,5000.0,2026-04-09 12:40:00.000000,Mobile,0,0,0,0
TXN0000636,ACC01912,ACC01942,8800.0,2026-04-20 09:33:39.028523,ATM,0,1,1,0
TXN0004466,ACC01992,ACC01433,555.3,2026-04-16 15:16:00.000000,Internet Banking,0,0,0,0
TXN0006800,ACC01152,ACC00669,1158.12,2026-03-31 14:37:00.000000,Mobile,0,0,0,0
TXN0007988,ACC00513,ACC01447,60.84,2026-04-17 14:38:00.000000,ATM,0,0,0,0
TXN0007080,ACC01293,ACC01003,992.71,2026-04-19 20:22:00.000000,Mobile,0,0,0,0
TXN0006967,ACC01360,ACC00433,126.29,2026-04-08 22:48:00.000000,Mobile,0,0,0,0
TXN0004143,ACC00777,ACC00972,110.5,2026-04-02 06:53:00.000000,Mobile,0,0,0,0
TXN0007028,ACC00653,ACC00478,2424.65,2026-04-07 15:45:00.000000,Mobile,0,0,0,0
TXN0009184,ACC00889,ACC01007,207.51,2026-04-18 12:43:00.000000,ATM,0,0,0,0
TXN0000877,ACC01433,ACC01710,53.9,2026-03-30 20:12:00.000000,Internet Banking,0,0,0,0
TXN0004870,ACC01166,ACC00688,1266.57,2026-04-14 18:30:00.000000,Branch,0,0,0,0
TXN0005316,ACC00755,ACC01557,404.41,2026-04-12 13:12:00.000000,ATM,0,0,0,0
TXN0005223,ACC00072,ACC00623,1194.94,2026-04-22 17:18:00.000000,Mobile,0,0,0,0
TXN0000005,ACC00048,ACC00255,24000.0,2026-04-07 15:59:58.104493,ATM,0,1,1,0
TXN0003052,ACC01492,ACC00923,25000.0,2026-04-04 09:20:00.000000,ATM,0,0,0,0
TXN0005692,ACC00059,ACC01976,786.02,2026-04-22 10:21:00.000000,Mobile,0,0,0,0
TXN0003125,ACC00578,ACC01725,208.61,2026-04-04 07:51:00.000000,Mobile,0,0,0,0
TXN0010853,ACC01121,ACC00519,784.05,2026-04-08 12:36:00.000000,Mobile,0,0,0,0
TXN0002492,ACC01676,ACC01494,183.86,2026-03-29 06:45:00.000000,Mobile,0,0,0,0
TXN0003855,ACC01728,ACC01584,1118.86,2026-04-26 12:55:00.000000,Mobile,0,0,0,0
TXN0004778,ACC00310,ACC01355,1280.06,2026-04-03 12:56:00.000000,Mobile,0,0,0,0
TXN0009908,ACC00887,ACC00250,1358.62,2026-04-18 14:34:00.000000,Mobile,0,0,0,0
TXN0007510,ACC00954,ACC01043,1107.98,2026-04-05 10:36:00.000000,Internet Banking,0,0,0,0
TXN0006458,ACC00617,ACC00052,561.21,2026-04-01 10:51:00.000000,Mobile,0,0,0,0
TXN0006294,ACC01400,ACC00222,319.58,2026-04-18 17:29:00.000000,Internet Banking,0,0,0,0
TXN0001149,ACC00433,ACC01369,184.74,2026-04-23 15:24:00.000000,Internet Banking,0,0,0,0
TXN0011454,ACC00167,ACC00608,617.33,2026-04-02 16:52:00.000000,Branch,0,0,0,0
TXN0000575,ACC01627,ACC01690,500.0,2026-04-18 02:10:24.655571,ATM,0,1,1,0
TXN0003770,ACC00150,ACC01126,231.21,2026-04-14 13:49:00.000000,ATM,0,0,0,0
TXN0004147,ACC01118,ACC01235,1310.46,2026-04-24 00:07:00.000000,ATM,0,0,0,0
TXN0000854,ACC00558,ACC00375,850.0,2026-04-01 13:49:00.000000,ATM,0,0,0,0
TXN0010175,ACC00677,ACC00764,96.64,2026-03-30 17:50:00.000000,ATM,0,0,0,0
TXN0010967,ACC01279,ACC00740,211.57,2026-04-26 13:37:00.000000,Mobile,0,0,0,0
TXN0005920,ACC01050,ACC01605,232.23,2026-04-06 14:31:00.000000,Mobile,0,0,0,0
TXN0009359,ACC00799,ACC00843,187.01,2026-04-26 14:42:00.000000,Mobile,0,0,0,0
TXN0006615,ACC00849,ACC01139,406.37,2026-04-07 00:33:00.000000,Mobile,0,0,0,0
TXN0006003,ACC00425,ACC01590,1248.69,2026-04-02 17:11:00.000000,ATM,0,0,0,0
TXN0009164,ACC01196,ACC01404,54.09,2026-04-24 16:42:00.000000,Mobile,0,0,0,0
TXN0010894,ACC01120,ACC01336,281.63,2026-04-05 14:22:00.000000,ATM,0,0,0,0
TXN0004496,ACC00193,ACC00900,101.42,2026-04-20 16:04:00.000000,Mobile,0,0,0,0
TXN0008174,ACC00697,ACC00810,610.78,2026-03-29 20:58:00.000000,Mobile,0,0,0,0
