Account_ID,Account_Open_Date,Account_Age_Days,Region,Avg_Monthly_Balance_THB,Is_Mule,Total_Inflow_THB,Total_Outflow_THB,Inbound_Count,Outbound_Count,Outflow_Ratio_24h,Counterparty_Diversity,Off_Peak_Frequency,Round_Amount_Ratio
ACC00715,2022-09-06,1329,Bangkok,78081.8,0,7467.45,14216.7,6,6,1.0,1.0,0.0,0.0
ACC00716,2019-08-04,2458,North,10353.85,0,4005.82,8417.8,5,6,0.3163,1.0,0.0,0.0
ACC00717,2020-05-05,2183,Bangkok,7810.69,0,5571.74,2445.36,4,5,0.3338,1.0,0.0,0.0
ACC00718,2025-06-25,306,Northeast,38257.11,0,2970.37,2167.42,5,4,0.1494,1.0,0.1111,0.0
ACC00719,2024-11-17,526,Central,13066.57,0,4477.16,8379.12,6,6,0.0,1.0,0.0,0.0
ACC00720,2022-04-30,1458,East,165961.61,0,26784.84,11053.5,8,9,0.0665,1.0,0.0588,0.125
ACC00721,2026-02-18,68,Northeast,14439.09,0,9761.98,6818.52,9,4,0.0086,1.0,0.0,0.0
ACC00722,2022-09-04,1331,Northeast,5256.86,0,2152.09,40688.39,5,10,1.0,1.0,0.0,0.0
ACC00723,2025-07-09,292,Bangkok,35441.85,0,1020.15,2237.21,4,4,0.1153,1.0,0.0,0.0
ACC00724,2018-04-05,2944,East,12437.1,0,8129.98,5196.43,5,5,0.2737,1.0,0.0,0.2
ACC00725,2018-04-25,2924,Northeast,30103.18,0,17451.37,3089.21,4,4,0.0888,1.0,0.0,0.25
ACC00726,2019-02-06,2637,North,42447.97,0,12827.25,37720.74,5,10,0.2074,1.0,0.0,0.2
ACC00727,2016-06-03,3615,Bangkok,102592.36,0,4125.92,2295.72,9,4,0.1289,1.0,0.0,0.0
ACC00728,2023-06-16,1046,Central,82219.68,0,4818.1,2426.98,5,3,0.0,1.0,0.0,0.0
ACC00729,2026-03-20,38,Bangkok,2834.56,1,114150.0,114100.0,2,4,1.0,0.5,0.5,0.0
ACC00730,2026-03-25,33,Bangkok,19892.73,0,2653.55,201903.91,3,14,1.0,1.0,0.2353,0.0
ACC00731,2022-05-11,1447,Bangkok,6680.74,0,7542.66,4758.78,8,5,0.0715,1.0,0.0769,0.0
ACC00732,2017-07-04,3219,Bangkok,37871.69,0,35898.72,5208.0,11,9,0.0367,1.0,0.0,0.1818
ACC00733,2021-01-12,1931,Northeast,106392.5,0,3401.35,2953.65,5,3,0.559,1.0,0.0,0.0
ACC00734,2019-06-02,2521,Northeast,44548.9,0,3185.95,12665.55,6,6,0.4496,1.0,0.0,0.0
ACC00735,2019-08-31,2431,West,227715.29,0,55204.33,150409.25,8,7,0.5389,1.0,0.1333,0.125
ACC00736,2016-10-03,3493,Northeast,68937.5,0,30535.8,26619.83,8,6,0.0,1.0,0.0714,0.125
ACC00737,2019-08-04,2458,South,62610.7,0,14439.28,17767.51,5,6,0.0,1.0,0.0,0.2
ACC00738,2018-11-19,2716,West,56633.93,0,15802.84,3990.08,5,6,0.0,1.0,0.0909,0.2
ACC00739,2024-10-21,553,Northeast,383833.5,0,7410.69,4175.3,4,4,0.0,1.0,0.125,0.25
ACC00740,2021-09-06,1694,East,9770.29,0,49044.03,20629.34,11,8,0.0,1.0,0.0,0.1818
ACC00741,2018-04-06,2943,North,80371.67,0,7196.39,16215.13,7,2,0.0,1.0,0.0,0.1429
ACC00742,2016-06-11,3607,Northeast,5411.48,0,3398.97,10092.32,5,10,1.0,1.0,0.0,0.0
ACC00743,2018-01-15,3024,Northeast,30319.32,0,4383.54,34023.52,9,7,0.0,1.0,0.0625,0.0
ACC00744,2022-12-23,1221,East,12286.8,0,9432.79,1614.66,7,2,0.0,1.0,0.1111,0.0
ACC00745,2022-08-09,1357,South,29356.97,0,4950.79,2495.55,7,4,0.0,1.0,0.0,0.0
ACC00746,2017-04-14,3300,Bangkok,33076.47,0,5280.67,36377.64,5,9,0.2957,1.0,0.0,0.0
ACC00747,2026-02-28,58,Bangkok,4778.21,1,165000.0,165000.0,3,4,1.0,0.3333,0.2857,1.0
ACC00748,2021-05-03,1820,East,10416.69,0,8669.31,11296.72,3,10,0.1756,1.0,0.0769,0.0
ACC00749,2026-02-02,84,Bangkok,25835.98,0,8132.08,616.31,3,1,0.0,1.0,0.0,0.0
ACC00750,2026-04-12,15,Bangkok,571.85,1,55000.0,55000.0,3,6,1.0,0.6667,0.4444,1.0
ACC00751,2020-11-14,1990,Northeast,39173.08,0,4297.63,4259.46,5,5,0.0,1.0,0.0,0.0
ACC00752,2017-08-18,3174,Northeast,13870.78,0,51814.68,2749.32,6,3,0.0327,1.0,0.0,0.3333
ACC00753,2019-08-24,2438,Bangkok,72288.77,0,3422.25,31777.52,5,4,0.0252,1.0,0.0,0.0
ACC00754,2022-09-22,1313,Bangkok,203803.4,0,36755.92,16259.28,12,10,0.149,1.0,0.0,0.0
ACC00755,2025-10-31,178,Bangkok,14176.36,0,12197.5,11641.09,4,4,0.0,1.0,0.0,0.25
ACC00756,2025-11-24,154,Bangkok,570.36,1,60000.0,60100.0,2,5,1.0,0.5,0.2857,1.0
ACC00757,2019-10-22,2379,East,7865.75,0,4212.07,39795.63,6,10,1.0,1.0,0.0625,0.0
ACC00758,2021-03-01,1883,South,11004.59,0,8141.96,12340.52,12,8,0.123,1.0,0.0,0.0
ACC00759,2024-01-22,826,Central,2852.47,0,37922.45,7004.75,11,6,0.0668,1.0,0.0,0.0909
ACC00760,2019-05-31,2523,North,19242.01,0,1808.98,5714.99,3,8,0.4914,1.0,0.0,0.0
ACC00761,2016-10-23,3473,South,41845.28,0,50202.89,25037.04,3,8,0.0,1.0,0.0909,0.3333
ACC00762,2023-06-24,1038,Northeast,50965.84,0,8599.35,2082.27,6,4,0.0,1.0,0.0,0.0
ACC00763,2016-06-01,3617,Bangkok,10089.98,0,52801.08,4625.61,9,5,0.017,1.0,0.0714,0.3333
ACC00764,2017-11-01,3099,North,50332.87,0,30774.87,378.38,10,2,0.0085,1.0,0.0833,0.1
ACC00765,2018-08-28,2799,North,77053.49,0,3399.96,36117.76,6,10,1.0,1.0,0.0,0.0
ACC00766,2019-02-20,2623,Bangkok,10104.66,0,23562.27,4708.49,7,4,0.0349,1.0,0.0,0.4286
ACC00767,2018-08-02,2825,Northeast,13826.15,0,3480.35,6810.19,4,7,0.1274,1.0,0.0,0.0
ACC00768,2022-08-09,1357,South,33424.23,0,9093.59,3792.85,5,3,0.2033,1.0,0.0,0.0
ACC00769,2025-02-25,426,West,154186.8,0,11681.73,167.27,7,1,0.0,1.0,0.0,0.0
ACC00770,2025-09-04,235,Northeast,10412.74,0,2448.56,1440.48,2,2,0.0,1.0,0.0,0.0
ACC00771,2019-02-20,2623,Bangkok,9944.19,0,23317.38,3350.4,6,8,0.0267,1.0,0.0,0.0
ACC00772,2020-11-30,1974,Bangkok,84927.28,0,11299.53,10669.93,8,6,0.6431,1.0,0.0,0.125
ACC00773,2019-08-02,2460,Bangkok,107030.9,0,32779.98,6936.91,7,9,0.0499,1.0,0.0,0.1429
ACC00774,2019-01-10,2664,Bangkok,47150.0,0,29185.95,5526.78,11,6,0.1275,1.0,0.0588,0.0909
ACC00775,2024-12-29,484,North,12544.29,0,9119.69,27002.86,11,6,1.0,1.0,0.1176,0.0
ACC00776,2022-07-01,1396,East,58270.1,0,21071.02,2551.79,4,3,0.0,1.0,0.0,0.25
ACC00777,2023-12-05,874,North,81771.36,0,2091.21,7971.85,4,9,0.0,1.0,0.0,0.0
ACC00778,2018-06-20,2868,West,186754.33,0,2377.57,11302.37,3,9,0.0436,1.0,0.0833,0.0
ACC00779,2017-02-21,3352,West,3384.4,0,20783.5,1985.3,6,5,0.0489,1.0,0.0,0.3333
ACC00780,2017-01-20,3384,East,49591.37,0,14731.89,31108.68,6,4,0.0462,1.0,0.0,0.1667
ACC00781,2024-03-23,765,North,83649.04,0,27734.72,3519.76,11,4,0.0545,1.0,0.0,0.0909
ACC00782,2019-09-30,2401,Central,7314.53,0,552.34,6577.14,1,7,0.0,1.0,0.0,0.0
ACC00783,2017-03-05,3340,Bangkok,6732.01,0,21146.33,124.99,8,1,0.0,1.0,0.1111,0.125
ACC00784,2022-06-16,1411,Northeast,17521.45,0,32862.06,4334.37,8,6,0.0,1.0,0.0,0.125
ACC00785,2024-09-30,574,East,1621.82,1,112432.0,112300.0,4,9,0.9988,0.5,0.3846,0.25
ACC00786,2021-01-13,1930,Bangkok,2638.25,0,12379.23,15275.96,4,4,0.0,1.0,0.0,0.0
ACC00787,2016-08-06,3551,Bangkok,21120.8,0,7502.81,34504.99,6,7,0.0,1.0,0.0,0.1667
ACC00788,2024-02-01,816,East,34226.13,0,44794.54,10645.82,5,9,0.058,0.8,0.0,0.4
ACC00789,2016-06-28,3590,Bangkok,16646.57,0,4326.6,7561.0,9,8,0.6067,1.0,0.0,0.0
ACC00790,2023-09-07,963,Central,9385.8,0,48647.99,4557.33,10,4,0.0317,1.0,0.0,0.4
ACC00791,2017-10-29,3102,Bangkok,8162.64,0,3092.47,9909.28,4,5,0.0,1.0,0.0,0.0
ACC00792,2020-03-21,2228,South,208310.06,0,2647.39,167971.6,2,12,0.0,1.0,0.2857,0.0
ACC00793,2023-02-04,1178,South,2343.22,0,25411.41,4215.06,2,5,0.0,1.0,0.0,0.5
ACC00794,2020-03-02,2247,Bangkok,63795.78,0,17019.17,26518.07,9,9,1.0,1.0,0.0556,0.1111
ACC00795,2020-04-10,2208,North,8718.1,0,3714.23,9938.91,6,9,0.1608,1.0,0.0,0.0
ACC00796,2017-04-29,3285,Bangkok,91217.96,0,17769.83,1055.57,5,1,0.0,1.0,0.0,0.2
ACC00797,2020-08-22,2074,Bangkok,72203.47,0,19456.85,12684.55,4,9,0.0691,1.0,0.0769,0.0
ACC00798,2017-06-04,3249,Bangkok,30954.38,0,8351.94,22533.94,7,4,0.2253,1.0,0.0909,0.0
ACC00799,2024-01-19,829,Bangkok,16884.87,0,62520.57,28664.66,9,11,0.4134,1.0,0.0,0.2222
ACC00800,2025-08-16,254,Central,3419.15,0,170173.7,6438.95,8,6,0.001,1.0,0.0,0.0
ACC00801,2021-03-16,1868,North,10801.56,0,4926.68,5881.14,7,8,0.2614,1.0,0.0,0.0
ACC00802,2022-08-02,1364,Bangkok,42476.99,0,1301.7,5637.36,3,8,1.0,1.0,0.0909,0.0
ACC00803,2024-06-05,691,East,23215.46,0,4631.73,5911.18,6,6,0.6592,1.0,0.0833,0.0
ACC00804,2024-08-10,625,Bangkok,11756.65,0,28246.35,3474.21,4,6,0.0185,1.0,0.1,0.25
ACC00805,2022-11-26,1248,Central,2659.15,0,38948.0,3665.79,8,6,0.0,1.0,0.0,0.125
ACC00806,2024-05-26,701,Bangkok,12887.07,0,27374.25,25655.4,6,3,0.9133,1.0,0.1111,0.3333
ACC00807,2026-04-19,8,South,2413.2,1,30000.0,30000.0,1,2,1.0,1.0,0.6667,1.0
ACC00808,2023-02-11,1171,East,68491.03,0,36452.25,22364.2,9,5,0.5487,1.0,0.0714,0.2222
ACC00809,2019-04-05,2579,South,175132.33,0,36733.51,3433.5,13,7,0.1288,1.0,0.0,0.0769
ACC00810,2023-01-23,1190,Northeast,10670.28,0,5576.91,2631.07,7,3,0.1373,1.0,0.1,0.0
ACC00811,2019-03-04,2611,Bangkok,4619.66,0,53138.84,3723.6,7,5,0.0174,1.0,0.1667,0.1429
ACC00812,2024-03-23,765,Bangkok,14237.94,0,2282.03,6596.3,3,4,0.0,1.0,0.0,0.0
ACC00813,2018-03-09,2971,Bangkok,64058.82,0,4460.83,5392.8,5,7,0.3347,1.0,0.0833,0.0
ACC00814,2022-09-09,1326,Bangkok,10138.67,0,4808.56,419.55,4,2,0.0,1.0,0.0,0.0
ACC00815,2018-12-26,2679,North,32048.0,0,5729.53,239134.24,4,7,1.0,1.0,0.2727,0.0
ACC00816,2024-01-30,818,West,21546.77,0,27980.2,714.91,4,2,0.0,1.0,0.0,0.25
ACC00817,2025-03-11,412,Central,334574.96,0,13388.62,42389.85,4,8,0.0196,1.0,0.0833,0.0
ACC00818,2019-01-18,2656,Central,18837.14,0,31600.0,4862.54,2,8,0.0273,1.0,0.0,0.5
ACC00819,2018-07-15,2843,Bangkok,211914.37,0,52391.23,3837.81,11,5,0.0222,1.0,0.0,0.0909
ACC00820,2018-06-06,2882,Central,5059.79,0,30937.85,2629.96,6,4,0.0,1.0,0.0,0.1667
ACC00821,2019-03-29,2586,Bangkok,79823.53,0,3033.36,3181.43,3,4,0.3532,1.0,0.0,0.0
ACC00822,2017-05-27,3257,Bangkok,46833.32,0,3433.99,4988.59,5,4,1.0,1.0,0.0,0.0
ACC00823,2020-07-31,2096,Northeast,73301.97,0,10768.31,4452.97,9,5,0.2216,1.0,0.0714,0.0
ACC00824,2023-08-10,991,East,6255.35,0,11320.52,10161.33,3,8,0.1238,1.0,0.0,0.3333
ACC00825,2025-08-25,245,Bangkok,50510.92,0,9803.88,37802.98,5,10,0.0,1.0,0.0,0.0
ACC00826,2019-03-22,2593,Bangkok,8079.5,0,5237.47,61191.39,3,9,0.0194,1.0,0.1667,0.0
ACC00827,2016-12-31,3404,Bangkok,34667.36,0,11663.19,6720.29,5,4,0.0912,1.0,0.0,0.2
ACC00828,2019-10-21,2380,North,9573.66,0,24027.95,15315.93,7,9,0.1164,1.0,0.0625,0.1429
ACC00829,2017-01-13,3391,Northeast,32934.84,0,59465.98,7880.98,14,7,0.042,1.0,0.0952,0.0
ACC00830,2018-05-26,2893,Central,24527.0,0,5240.17,6540.91,7,9,0.1185,1.0,0.125,0.0
ACC00831,2020-09-29,2036,Bangkok,2860.66,0,30784.93,8696.19,4,7,0.0112,1.0,0.0,0.25
ACC00832,2018-09-28,2768,Central,37629.64,0,59507.67,33604.19,7,9,0.0434,1.0,0.0,0.2857
ACC00833,2022-08-29,1337,Northeast,38027.82,0,8641.95,9019.4,6,9,0.2015,1.0,0.0,0.0
ACC00834,2020-02-28,2250,Bangkok,63984.45,0,1596.56,3871.45,2,5,0.0,1.0,0.0,0.0
ACC00835,2022-07-25,1372,Central,83082.96,0,23051.43,38952.09,8,9,0.0682,1.0,0.0,0.125
ACC00836,2025-01-28,454,Central,9165.32,0,25462.61,8587.09,6,10,0.0054,1.0,0.0,0.1667
ACC00837,2018-03-19,2961,Bangkok,115938.93,0,1264.78,1931.09,2,4,0.0,1.0,0.0,0.0
ACC00838,2026-03-07,51,Bangkok,1830.35,1,18766.0,18800.0,1,2,1.0,1.0,0.0,0.0
ACC00839,2019-06-06,2517,Central,130408.48,0,15755.49,3790.43,5,5,0.1692,1.0,0.1,0.2
ACC00840,2020-03-01,2248,Bangkok,109231.02,0,30266.39,3783.06,7,4,0.0108,1.0,0.0,0.1429
ACC00841,2020-10-10,2025,Bangkok,49386.55,0,28175.13,3849.15,9,7,0.0544,1.0,0.0,0.1111
ACC00842,2016-06-11,3607,East,11454.03,0,6061.53,5914.25,7,9,0.5354,1.0,0.0625,0.0
ACC00843,2023-04-16,1107,Bangkok,36187.01,0,4193.14,2231.51,5,4,0.0,1.0,0.0,0.0
ACC00844,2017-11-15,3085,Central,3701.4,0,8902.88,11112.28,7,2,0.2499,1.0,0.0,0.0
ACC00845,2019-05-01,2553,Bangkok,20788.71,0,3319.39,2321.17,7,4,0.0,1.0,0.0,0.0
ACC00846,2025-08-21,249,Bangkok,5889.5,0,39386.97,125628.68,5,6,0.0669,1.0,0.1818,0.4
ACC00847,2019-07-12,2481,Bangkok,29643.98,0,9010.14,5413.16,7,7,0.2396,1.0,0.0,0.1429
ACC00848,2022-12-21,1223,Bangkok,32253.0,0,27999.97,14464.16,7,9,0.2798,1.0,0.125,0.0
ACC00849,2020-11-15,1989,Central,145455.24,0,20401.15,4915.23,8,7,0.2614,1.0,0.1333,0.125
ACC00850,2019-03-10,2605,Bangkok,10338.45,0,32404.65,9575.2,4,8,0.037,1.0,0.0,0.25
ACC00851,2016-08-20,3537,Bangkok,38963.58,0,8448.5,2886.81,10,4,0.1629,1.0,0.0714,0.0
ACC00852,2024-02-08,809,North,14296.47,0,13040.3,5679.3,6,8,0.0226,1.0,0.0714,0.1667
ACC00853,2021-10-28,1642,North,110592.92,0,6124.56,75980.83,5,12,0.0687,1.0,0.0,0.0
ACC00854,2024-08-04,631,Central,1259.88,0,30767.58,3377.38,8,4,0.0,1.0,0.0,0.125
ACC00855,2018-06-21,2867,Bangkok,4187.49,0,5543.29,5113.54,4,6,0.0,1.0,0.0,0.0
ACC00856,2018-09-27,2769,North,66930.7,0,7081.1,40257.44,9,9,0.2582,1.0,0.0556,0.0
ACC00857,2019-03-02,2613,Bangkok,13635.56,0,39666.78,4286.49,8,5,0.0385,1.0,0.0769,0.0
ACC00858,2021-01-09,1934,Bangkok,119856.59,0,42653.67,5709.96,5,8,0.0,1.0,0.0,0.4
ACC00859,2020-11-23,1981,Bangkok,186829.2,0,7271.12,3985.73,7,7,0.1277,1.0,0.0,0.0
ACC00860,2025-05-12,350,Central,11022.9,0,9508.84,19190.16,9,7,0.1221,1.0,0.0,0.0
ACC00861,2025-08-19,251,North,2278.18,1,85000.0,84900.0,2,5,0.9988,1.0,0.5714,1.0
ACC00862,2025-01-21,461,Bangkok,7439.67,0,8687.82,10723.72,7,8,0.2338,1.0,0.0,0.0
ACC00863,2018-12-05,2700,South,41103.06,0,33176.82,5056.59,5,6,0.0,1.0,0.0,0.2
ACC00864,2024-12-06,507,Bangkok,116538.3,0,2439.12,1175.86,6,2,0.0,1.0,0.0,0.0
ACC00865,2021-04-25,1828,East,57265.32,0,23128.69,23454.12,3,7,0.4324,1.0,0.0,0.3333
ACC00866,2017-07-16,3207,Northeast,37441.69,0,2922.77,7358.47,5,8,0.2919,1.0,0.0769,0.0
ACC00867,2017-07-24,3199,Central,2405.0,0,99576.94,2048.33,10,4,0.0225,1.0,0.0,0.1
ACC00868,2023-08-04,997,Central,41320.65,0,4037.13,1997.01,5,3,0.0,1.0,0.0,0.0
ACC00869,2026-04-20,7,Bangkok,3747.78,1,138766.0,138800.0,3,4,1.0,0.6667,0.4286,0.6667
ACC00870,2021-05-01,1822,Bangkok,7746.24,0,20098.96,27867.09,8,6,0.0,1.0,0.0,0.125
ACC00871,2025-04-14,378,Bangkok,3226.82,1,65000.0,65000.0,2,2,1.0,0.5,0.25,1.0
ACC00872,2020-01-02,2307,Bangkok,3648.4,0,16205.27,43153.47,7,10,0.0,1.0,0.0588,0.1429
ACC00873,2023-07-03,1029,Northeast,39752.29,0,4767.06,6499.27,5,9,0.057,1.0,0.0,0.0
ACC00874,2017-11-24,3076,Central,22946.03,0,4121.64,5943.65,4,6,0.0,1.0,0.1,0.0
ACC00875,2021-09-10,1690,Bangkok,179780.53,0,12769.46,2479.86,4,5,0.0,1.0,0.0,0.25
ACC00876,2020-04-30,2188,Bangkok,36746.38,0,7831.46,4491.82,9,6,0.1422,1.0,0.1333,0.0
ACC00877,2017-03-23,3322,North,11191.42,0,22559.93,4536.1,10,5,0.1634,1.0,0.0,0.1
ACC00878,2024-01-03,845,Northeast,40308.45,0,106.58,1214.06,1,3,0.0,1.0,0.0,0.0
ACC00879,2020-12-28,1946,Bangkok,38331.85,0,3086.17,56477.44,5,6,0.0,1.0,0.0,0.0
ACC00880,2019-09-30,2401,Bangkok,8393.67,0,4164.03,63089.74,4,8,0.0723,1.0,0.0,0.0
ACC00881,2018-10-17,2749,Bangkok,105367.37,0,12221.24,3604.55,5,7,0.0,1.0,0.0,0.2
ACC00882,2025-04-15,377,Bangkok,62216.8,0,2326.01,1676.66,3,2,0.0,1.0,0.2,0.0
ACC00883,2023-06-15,1047,Central,34631.55,0,41230.52,29511.81,9,7,0.0,1.0,0.0625,0.0
ACC00884,2026-02-20,66,Bangkok,1049.17,1,10000.0,10000.0,2,5,1.0,1.0,0.1429,1.0
ACC00885,2025-09-27,212,Northeast,13800.83,0,11238.41,3036.11,8,5,0.1604,1.0,0.0,0.0
ACC00886,2017-06-08,3245,Bangkok,29884.61,0,7719.78,555.16,11,1,0.0719,1.0,0.0833,0.0
ACC00887,2017-02-13,3360,East,8770.8,0,30300.0,5702.5,2,8,0.0,1.0,0.1,0.0
ACC00888,2018-07-28,2830,Northeast,40877.19,0,10856.82,48708.51,7,13,1.0,1.0,0.0,0.0
ACC00889,2022-05-27,1431,North,48977.15,0,4538.86,2565.63,8,4,0.0457,1.0,0.0,0.0
ACC00890,2023-12-17,862,Central,25726.93,0,35437.77,5434.19,12,7,0.068,1.0,0.0526,0.1667
ACC00891,2024-10-29,545,Northeast,3875.32,0,16170.73,31659.14,3,8,0.0,1.0,0.0,0.3333
ACC00892,2025-06-24,307,South,9464.72,0,74386.31,41642.65,12,6,0.0129,1.0,0.0,0.0
ACC00893,2019-06-01,2522,East,60029.6,0,6412.1,3283.78,9,4,0.0,1.0,0.0769,0.0
ACC00894,2019-08-11,2451,Central,59751.76,0,34722.7,31959.35,7,5,0.6106,0.8571,0.0,0.1429
ACC00895,2017-04-28,3286,Central,35452.75,0,11623.9,167180.42,5,6,0.0,1.0,0.2727,0.2
ACC00896,2021-08-19,1712,North,15300.79,0,9371.79,6559.3,8,7,0.0,1.0,0.0,0.125
ACC00897,2018-09-29,2767,North,6365.94,0,7347.76,1747.16,7,4,0.0761,1.0,0.0,0.0
ACC00898,2023-05-01,1092,Bangkok,43251.19,0,2395.01,7491.74,4,4,0.1557,1.0,0.0,0.0
ACC00899,2016-10-11,3485,West,18841.71,0,4985.68,2066.63,4,5,0.0,1.0,0.0,0.0
ACC00900,2017-07-20,3203,Central,8583.32,0,5774.35,5114.62,7,6,0.2799,1.0,0.0769,0.0
ACC00901,2019-12-25,2315,North,41885.41,0,2367.19,29793.34,6,5,0.0,1.0,0.0,0.0
ACC00902,2024-09-15,589,Bangkok,56024.58,0,1503.83,903.56,3,3,0.1347,1.0,0.0,0.0
ACC00903,2025-07-22,279,Bangkok,907.73,1,193766.0,193700.0,3,6,0.4242,0.3333,0.5556,0.6667
ACC00904,2016-10-20,3476,Central,42088.55,0,3107.51,3566.96,4,7,0.0,1.0,0.0909,0.0
ACC00905,2021-06-04,1788,Northeast,15968.57,0,4626.38,5725.11,7,6,0.1631,1.0,0.0,0.0
ACC00906,2020-08-02,2094,Northeast,20869.72,0,17995.48,6297.34,5,4,0.006,1.0,0.0,0.2
ACC00907,2017-08-19,3173,West,113789.59,0,4018.54,23646.96,8,7,1.0,1.0,0.1333,0.0
ACC00908,2021-05-06,1817,Central,2828.11,0,6868.86,39102.79,6,11,0.5167,1.0,0.0,0.0
ACC00909,2020-05-10,2178,Bangkok,61162.1,0,15300.72,4295.23,7,6,0.0052,1.0,0.0769,0.1429
ACC00910,2019-07-13,2480,Bangkok,63896.12,0,18125.61,3392.65,9,6,0.0101,1.0,0.0,0.1111
ACC00911,2022-11-30,1244,East,24505.37,0,4883.69,11130.76,4,6,0.3778,1.0,0.1,0.0
ACC00912,2025-04-28,364,Bangkok,25864.26,0,5980.17,1921.9,8,5,0.0619,1.0,0.0,0.0
ACC00913,2025-04-14,378,South,273666.68,0,86591.68,2908.6,9,7,0.0027,1.0,0.25,0.1111
ACC00914,2023-02-22,1160,Northeast,10125.12,0,10646.41,57389.91,8,5,0.0,1.0,0.0769,0.0
ACC00915,2018-09-03,2793,Central,4077.83,0,20116.5,1899.65,11,5,0.0,1.0,0.0625,0.0909
ACC00916,2020-12-22,1952,Northeast,4573.47,0,26528.39,4099.76,4,9,0.0095,1.0,0.0769,0.25
ACC00917,2016-09-19,3507,Bangkok,49223.19,0,68943.03,1278.16,9,2,0.0,1.0,0.0,0.2222
ACC00918,2026-04-07,20,Northeast,3772.72,1,223800.0,195000.0,8,15,0.7149,0.25,0.2609,0.875
ACC00919,2019-12-17,2323,Central,31877.66,0,7565.27,17294.53,9,7,0.0,1.0,0.0,0.0
ACC00920,2017-03-09,3336,North,8051.17,0,22361.48,4530.51,2,4,0.0,1.0,0.0,0.5
ACC00921,2018-11-02,2733,South,34210.62,0,2134.1,4018.37,6,6,0.0,1.0,0.0,0.0
ACC00922,2020-06-05,2152,Bangkok,13090.21,0,3682.1,3572.83,3,6,0.0,1.0,0.0,0.0
ACC00923,2020-08-23,2073,North,53664.21,0,41729.55,5429.07,4,7,0.0583,1.0,0.0,0.5
ACC00924,2017-09-16,3145,Bangkok,36341.52,0,36134.81,3837.8,7,6,0.0499,1.0,0.0,0.1429
ACC00925,2021-08-01,1730,North,21938.07,0,5737.81,47179.27,6,7,0.0443,1.0,0.0769,0.0
ACC00926,2024-08-05,630,South,29500.07,0,21592.1,5667.17,10,3,0.1464,1.0,0.1538,0.1
ACC00927,2019-10-09,2392,West,22770.68,0,7865.18,4810.39,9,5,0.0097,1.0,0.0,0.0
ACC00928,2024-08-22,613,Central,9402.96,0,16007.11,7590.85,12,10,0.0987,1.0,0.0455,0.0833
ACC00929,2022-10-19,1286,North,283434.37,0,24471.9,6697.21,9,5,0.0941,1.0,0.0,0.1111
ACC00930,2019-05-13,2541,Northeast,5236.96,0,3670.84,22765.36,6,8,0.0459,1.0,0.0,0.0
ACC00931,2024-01-28,820,Central,6014.35,0,10289.8,27128.61,8,6,0.0,1.0,0.0714,0.125
ACC00932,2021-01-06,1937,Northeast,20212.99,0,7611.86,2547.01,6,6,0.0258,1.0,0.0833,0.1667
ACC00933,2019-06-21,2502,Central,9381.0,0,29919.01,4604.74,5,5,0.0197,1.0,0.0,0.2
ACC00934,2023-11-09,900,Bangkok,4100.22,0,12666.2,5578.1,10,5,0.1225,1.0,0.0,0.0
ACC00935,2026-02-20,66,West,55125.84,0,2887.09,3006.06,6,3,0.0,1.0,0.0,0.0
ACC00936,2026-04-10,17,East,1394.79,1,100000.0,100000.0,1,2,1.0,1.0,0.0,1.0
ACC00937,2025-06-13,318,Central,34438.2,0,24040.82,6103.46,10,7,0.0384,1.0,0.0,0.1
ACC00938,2024-12-08,505,East,13766.89,0,5777.67,2085.98,6,3,0.0,1.0,0.0,0.0
ACC00939,2017-04-22,3292,South,69866.95,0,1199.22,3625.39,4,7,0.0,1.0,0.0909,0.0
ACC00940,2022-09-05,1330,Central,15666.34,0,17111.18,24277.28,8,7,0.091,1.0,0.0,0.125
ACC00941,2022-08-05,1361,North,18685.57,0,4321.85,2641.96,5,2,0.0,1.0,0.0,0.0
ACC00942,2020-08-04,2092,Bangkok,9291.14,0,33487.31,1579.63,5,4,0.0,1.0,0.0,0.0
ACC00943,2024-01-30,818,Northeast,4117.4,0,52547.13,3404.76,8,6,0.0184,1.0,0.1429,0.25
ACC00944,2017-07-25,3198,Northeast,20062.25,0,11942.86,6502.93,7,7,0.097,1.0,0.1429,0.0
ACC00945,2024-07-28,638,Central,22781.85,0,42020.74,11370.39,5,8,0.0451,1.0,0.0769,0.4
ACC00946,2017-09-27,3134,East,47149.96,0,5257.66,6860.34,4,8,0.5001,1.0,0.0,0.0
ACC00947,2022-11-03,1271,South,49888.98,0,6946.03,3384.82,9,6,0.3353,1.0,0.0,0.0
ACC00948,2022-04-29,1459,Bangkok,22838.29,0,4217.73,2583.03,2,5,0.0,1.0,0.1429,0.0
ACC00949,2016-06-25,3593,West,10512.98,0,34882.13,2613.55,7,3,0.0,1.0,0.1,0.2857
ACC00950,2020-07-18,2109,Northeast,39197.4,0,2216.03,5749.2,6,8,0.0857,1.0,0.0,0.0
ACC00951,2021-06-13,1779,Bangkok,7663.49,0,9433.61,2198.89,7,3,0.1224,1.0,0.0,0.0
ACC00952,2022-03-03,1516,South,30578.12,0,3058.45,11189.61,5,7,0.185,1.0,0.0,0.0
ACC00953,2020-09-15,2050,Central,40758.2,0,11554.5,9977.94,5,9,0.3628,1.0,0.0714,0.2
